"close","Schließen"
"Products","Produkte"
"productionOnlineDescription","Erhalten Sie alle Fertigungsverfahren aus einer Hand mit unserem Online-Dienst für Fertigung; vom Einzelteil per Expresslieferung bis zur Serie: Im Fertigungsnetzwerk für Zerspanung, Spritzguss und 3D-Druck findet sich die richtige Firma für Ihre Anforderungen. Unsere Spezialisten beraten Sie. "
"standardSoftwareDescription","Produktionsplanung produzieren Sie mehr und verwalten Sie weniger mit der All-in-one Lösung für Kalkulation, ERP und Produktionsplanung. Digitale Pozesse sind zuverlässiger, schneller und erleichtern Ihnen das Tagesgeschäft."
"customSoftwareDescription","Moderne Webapplikationen, Kalkulation, Konfiguration, Automatische Erstellung von NC-Programmen oder Messprogrammen, Schnittstellen, CAD, 3D-Ansichten, oder die Planung Ihrer Produktion. Sie haben einen Prozess? Wir digitalisieren und automatisieren ihn. Mit Freude unterstützen wir Sie bei Aufbau und Strukturierung neuer Geschäftsmodelle bis hin zum Marketing."
"readMore","Weiterlesen"
"productsHeadingOne","Fertigung Online"
"productsHeadingTwo","Standard Software"
"ReadMoreOnOurBlog","Lesen Sie weiter auf unserem Blog"
"jobsAboutUsDescription","Rapidfacture vereinfacht durch Digitalisierung die Geschäftsprozesse in der Produktion wie z.B bei bei der Herstellung individueller komplexer Dreh- und Frästeile. Moderne Software-Technologie, AI-Methode und Fertiungs Know-how ermöglichen es, dass Kunden komplexe Dreh- und Frästeile online bereits ab Stückzahl 1 mit einem Klick‘ bestellen können und die Produktion für den Hersteller wirtschaftlich bleibt."
"jobsWhatWeOfferDescription","<ul><li>Aktive Mitarbeit in einem wachsenden innovativen Unternehmen</li><li>Mitarbeit in ambitionieretem Team. Professionalisiere deine Arbeitsweise weiter</li><li>Verschiedenen Aufgabenbereiche. Du wirst viel lernen, es wird nicht langweilig</li><li>Start-Up Atmospähre, Spaß wird groß geschrieben, jede Menge Kaffee gratis</li><li>Flache Hierarchie, kurze Entscheidungswege. Deine Ideen sind gefragt!</li></ul>"
"jobsAboutUs","ÜBER UNS"
"jobsWhatWeOffer","WAS WIR BIETEN"
"yourTask","DEINE AUFGABEN"
"YourQualification","DEINE QUALIFIKATIONEN"
"ApplyNow","Jetzt bewerben"
"jobcontactheading1","Wir freuen uns auf Deine Bewerbung! "
"jobcontactdescription1","Du hast eine spannende Stelle gefunden und möchtest Dich bewerben? Dann sende uns Deine vollständigen Bewerbungsunterlagen (Anschreiben, Lebenslauf, Zeugnisse) per E-Mail an felix.furtmayr@rapidfacture.com"
"jobcontactheading2","Du möchtest Dich gerne bei uns bewerben, aber es ist keine passen de Stelle für Dich dabei?"
"jobcontactdescription2","Dann schicke uns einfach eine Initiativ-Bewerbung unter Angabe des Bereiches, in den Du Deine Kenntnisse und Erfahrungen einbringen möchtest.<br><br> Hinweis: Die Übertragung Deiner Bewerbung per E-Mail ist unverschlüsselt"
"areaSoftwareSolutions","Bereich Softwarelösungen"
"allFromOneSource","Alle Verfahren aus einer Hand"
"areaProductionSolutions","Bereich Fertigung Online"
"allInOneFactorySolution","All-in-one factory solution"
"weDigitalizeYourProduction","Wir digitalisieren Ihre Produktion"
"areaProductSolutions",""
"salesSpecsProjectManagement",""
"programmingAndAutomation","Programmierung & Automation"
"sales","Vertrieb"
"specsAndProjManagement","Spezifikation und Projektmanagement"
"turningAndMilling","Bereich Drehen & Fräsen"
"3dPrinting","Bereich 3D-Druck"
"productionAndProjectCoordinator","Fertigung and Projektkoordination"
"app","Die App"
"applicationExamples","Anwendungsbeispiele"
"forMetalAndCraftsmanship","Für Metallverarbeitung und Handwerk"
"nowAvailableInGooglePS","Jetzt im Google Play Store erhältlich"
"downloadFree","Kostenlos herunterladen"
"priceCalcApp","Die Preis-Kalkulations-App"
"withRFCin1min","Kalkulieren leicht gemacht. Mit der Rapidfacture Calc App erhalten Sie exakte Preise."
"appApplications","Anwendungsbereiche"
"appReasons1","Preisberechnung in Maschinenbau oder Handwerk, für beliebige Werkstücke oder neue Produkte. Fügen Sie Kostenstellen für Materialien, Arbeit oder maschinelle Bearbeitungszeit zu Ihrer Kalkulation hinzu. Berechnen Sie Staffelpreise mit Gesamtpreis und Preis pro Stück, in Abhängigkeit von Stückzahl. Sie erhalten den exakten Preis, berechnet aus den definierten Kostenstellen, Stückzahlen und Arbeitskosten. Sie können auch vordefinierte Einstellungen oder Kostenstellen benutzen, um Arbeit zu sparen."
"youNeedPrices","Sie wollen schnell Preise für einen Kunden berechnen?<br>Dann ist diese App für Sie!"
"appList1","<ul> <li> Spezifizieren von Preisen per kg, per m&sup2; etc. </li> <li> Definieren von Staffelpreisen für Artikel und Materialien </li> <li> Für Maschinen können Sie 3 Optionen einstellen: Rüstzeit, Zeit pro Stück und individuelle Stundensätze </li> <li> Fixkosten wie Lieferkosten oder Werkzeugkosten können spezifiziert werden </li> </ul>"
"exactPricingThroughApprox","Genaue Preise erhalten durch intuitives kalkulieren der Teilschritte"
"calculationApp","Kalkulations App"
"appInAction","Video Tutorials"
"appFunctionExamples","Beispiele der App-Funktionen"
"createCostCentreMaterial","Erstellen einer Material-Kostenstelle"
"createCostCentreTools","Erstellen einer Werkzeug-Kostenstelle"
"editCostCentreMilling","Bearbeitung einer bestehenden Kostenstelle"
"consent","Diese Website verwendet Cookies für Google Analytics."
"Accept","Verstanden"
"closedChat","Chat öffnen"
"openedChat","Chat schließen"
"welcomeChat","Guten Tag, was können wir für Sie tun?"
"responseChat","Fordere nächsten freien Mitarbeiter an ..."
"noResponseChat","Vielen Dank für Ihre Geduld"
"appVideoDescription1","Definieren Sie eine Materialkostenstelle, die beipielsweise Stangenware in verschiedenen Werkstoffen enthält. Ordnen Sie in der zugehörigen Preiseinheit (z.B. €/kg) entsprechende Staffelpreise zu."
"appVideoDescription2","Eine Kostenstelle für fixe Zuschläge oder Anschaffungen kann benutzt werden, um Versandkosten, Sonderwerkzeuge oder Pauschalzuschläge zu hinterlegen. Stellen Sie die Preiseinheit auf '€ total'."
"appVideoDescription3","Bestehende Kostenstellen werden editiert, indem man das Icon in der Hauptansicht gedrückt hält.
Hier wird eine Kostenstelle für Arbeitszeit editiert. Die 'min' und 'max' Werte stellen die Grenzen des Sliders in der Kalkulationsansicht dar und können für fixe und variable Zeit gesetzte werden."
"constructAndDesignTools","Tools zur überschlägigen Auslegung Ihrer Bauteile für die Konstruktion."
"overviewPie","overview_pie_deutsch"
"managementAssistant","Assistenz der Geschäftsführung"
"easyAutomaticPractical","Einfach, automatisch, praxisnah"
"automatic","Automatisch"
"automatic_desc","Ihre Daten sind fein sortiert am vorgesehenen Ort und mehrfach gesichert. Sie haben die Kontrolle"
"practical","Praxisnah"
"practical_desc","Software von Maschinenbauern für Maschinenbauer"
"rapidfactureCloud","Rapidfacture Cloud"
"currentlyNoJobsAvailable","Derzeit gibt es keine freien Stellen."
"clickHere","Hier drücken!"
"ThermocyclingThermorouter","Thermocycling GmbH: Thermorouter"
"testHereLive","Hier live testen!"
"blackAndNatureColored","Farben: Schwarz und Natur"
"maierProductionIsFun","Herr Maier hat Freude an Produktion."
"maierSoftwareIsNoFun","Herr Maier setzt auf altbewährte Abläufe. Software macht nur Ärger."
"maierSendRequest","Senden Sie ihm ein paar Anfragen:"
"maierRequestButNoOrder","Die Kunden fragen viel an, aber kaufen wenig. Herr Maier ist nicht sehr glücklich."
"maierDelayedDelivery","Herr Maier hat den Überblick verloren. Kunden beschweren sich über Lieferverzug."
"maierHaveAHaeart","Haben Sie etwas Mitleid mit Herrn Maier - andere sind auch nicht schneller!"
"maierIsTheBoss","Herr Maier ist tiefenentspannt."
"maierRoomForMore","Herr Maier denkt über Expansion nach."
"productionIsFunThusWeCreatedAutomation","Auch uns macht Produktion Spaß, aber defintiv nicht Verwaltung. Daher haben wir Automation Pro entwickelt."
"productionWillChange","In 10 Jahren wird die Produktion anders aussehen. <b>Nun ist die Zeit gekommen, um in das Thema Digitalisierung einzusteigen.</b> Machen Sie sich daher jetzt auf den Weg und profitieren Sie von den Chancen."
"weWeillGuideYou","Wir sprechen Ihre Sprache. Wir begleiten Sie dabei."
"managementRapidfacture","Geschäftsführung Rapidfacture"
"wef",""
"server",""
"META_DESCRIPTION_server",""
"META_KEYWORDS_server",""
"rapidfactureServer",""
"server page",""
"serverPage",""
"Server Page",""
"Company name",""
"Street and number",""
"address addition",""
"postcode",""
"Sever Setup",""
"META_DESCRIPTION_serverSetup",""
"META_KEYWORDS_serverSetup",""
"serverSetup",""
"Server Setup",""
"City",""
"Phone",""
"E-Mail",""
"VAT NO",""
"filename",""
"Website",""
"Logo",""
"Slogan-DE",""
"Slogan-EN",""
"bank",""
"IBAN",""
"BIC",""
"Name",""
"Email",""
"State",""
"country",""
"System Setup",""
